run_id,outer_iter,hypothesis_id,backtest_mode,horizon_days,in_sample_period,out_sample_period,combo_idx,mode,threshold_q,optimal_thresholds,universe,region,qlib_market,provider_uri,benchmark_code,mean,std,annualized_return,information_ratio,max_drawdown,net_return
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,41,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,42,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,60,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,13,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,61,optuna,,"{'formula012_v2': 0.8, 'formula008': 0.8, 'formula015': 0.9, 'formula005': 0.6, 'formula003': 0.65}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,61,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,61,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,57,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,58,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,58,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,54,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,22,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,19,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,60,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,13,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,13,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,14,optuna,,"{'formula001': 0.75, 'formula014': 0.65, 'formula005': 0.55, 'formula012': 0.85, 'formula009_v1': 0.55}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,14,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,14,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,14,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,11,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,11,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,11,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,8,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,12,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,12,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,9,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,9,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,9,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,10,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,10,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,10,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,7,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,7,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,12,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002124522835755151,0.013031630099420335,-0.050563643490972594,-0.2515076144516295,-0.5773909687995911,-0.3023546671173726
20260202_125915,outer_iter_3,BH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,33,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021565441254438504,0.013226851263557646,-0.05132575018556364,-0.2515303281292209,-0.5773909687995911,-0.3071892896417464
20260203_063015,outer_iter_4,TH_MR_StaggeredSell_8D_v1,qlib_native,8.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,13,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.000268264217247157,0.016444442794310975,-0.06384688370482336,-0.25167035619465383,-0.6544475031084755,-0.3864997476699441
20260207_172843,outer_iter_2,BH_MR_PostSelloffStability_7D_v1,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,36,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00028186863113904137,0.017272857742905687,-0.06708473421109185,-0.2517508981801057,-0.7927854999571224,-0.40841471515719985
20260205_071052,outer_iter_1,BH_C_UptrendPullback_20D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,15,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021231350818679313,0.013001588344112122,-0.050530614948456766,-0.25192408724279686,-0.5772230505792375,-0.3018998931225305
20260205_013521,outer_iter_1,TH_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,31,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021262116847493257,0.013015677248054337,-0.05060383809703395,-0.2520160546039328,-0.5773909687995911,-0.30232415249931355
20260205_013521,outer_iter_1,TH_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,11,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021262116847493257,0.013015677248054337,-0.05060383809703395,-0.2520160546039328,-0.5773909687995911,-0.30232415249931355
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,17,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021420758492075794,0.013103499476362601,-0.05098140521114039,-0.2521947419419919,-0.66234920884334,-0.30462849916108137
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,127,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002341188778183296,0.014286069414225633,-0.05572029292076244,-0.25282042457871734,-0.8013618313113877,-0.3341243433277402
20260202_125915,outer_iter_3,BH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,34,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00024483773878754847,0.01492570859166521,-0.058271381831436535,-0.2530648809582115,-0.6707103719713441,-0.3494748063770564
20260206_142717,outer_iter_2,BH_MR_Exhaustion_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,36,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00023305767269464446,0.014204122231011997,-0.05546772610132538,-0.25312642352056874,-0.5632711299304916,-0.33212373523545924
20260207_172843,outer_iter_2,BH_MR_PostSelloffStability_7D_v1,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,26,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021434232489990997,0.013058135302051565,-0.051013473326178574,-0.253230056179329,-0.5773909687995911,-0.3042388847836254
20260207_172843,outer_iter_2,BH_MR_PostSelloffStability_7D_v1,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,23,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021434232489990997,0.013058135302051565,-0.051013473326178574,-0.253230056179329,-0.5773909687995911,-0.3042388847836254
20260201_122716,outer_iter_1,BH_SR_Selloff_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,17,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021400059257788034,0.013032958238336537,-0.05093214103353552,-0.2533147337901353,-0.5773909687995911,-0.30367531184577423
20260201_122716,outer_iter_1,BH_SR_Selloff_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,1,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021400059257788034,0.013032958238336537,-0.05093214103353552,-0.2533147337901353,-0.5773909687995911,-0.30367531184577423
20260206_002735,root,BH_MR_Exhaustion_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,24,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002140080800671616,0.013031267850898542,-0.05093392305598446,-0.25335645738977003,-0.5773909687995911,-0.3036631186606157
20260206_002735,root,BH_MR_Exhaustion_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,19,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002140080800671616,0.013031267850898542,-0.05093392305598446,-0.25335645738977003,-0.5773909687995911,-0.3036631186606157
20260206_002735,root,BH_MR_Exhaustion_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,23,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.0002140080800671616,0.013031267850898542,-0.05093392305598446,-0.25335645738977003,-0.5773909687995911,-0.3036631186606157
20260206_011826,outer_iter_2,BH_Uptrend_Pullback_ProfitTaker_Fade_2D_v1,qlib_native,2.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,5,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021402233465412415,0.0130319757695752,-0.050937315647681544,-0.25335956921945213,-0.5773909687995911,-0.30368294775779503
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,120,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00022260418935704691,0.013544340113633915,-0.05297979706697717,-0.25355020210459583,-0.5982293370778661,-0.31633036459974195
20260207_113815,outer_iter_2,BH_MR_Recovery_Volume_Surge_6D_v1,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,12,optuna,,"{'formula002': 0.6, 'formula010_v1': 0.55, 'formula007': 0.7, 'formula006': 0.65}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00029072177205305357,0.017678069488452883,-0.06919178174862675,-0.25370626921658107,-0.4899557303265787,-0.41792475152489317
20260201_122716,outer_iter_1,BH_SR_Selloff_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,2,optuna,,"{'formula004': 0.65, 'formula008': 0.8, 'formula010': 0.65, 'formula001': 0.6}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00028419754090562273,0.017264052198793404,-0.06763901473553821,-0.253960430055001,-0.7650965297303888,-0.40775490011265003
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,149,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,75,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,74,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,53,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,52,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,94,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,19,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,73,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,93,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,151,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,133,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,135,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,1,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,115,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,116,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,134,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,-0.00021547358836472563,0.013081540167082788,-0.0512827140308047,-0.2541111043810783,-0.5810467475945358,-0.3054476901328076
